raceId,driverId,stop,lap,time,duration,milliseconds
998,815,2,32,54293.0,28.836,28836
998,20,2,33,54315.0,28.174,28174
998,830,2,33,54335.0,28.000,28000
998,8,2,33,54339.0,28.985,28985
998,838,2,33,54434.0,28.658,28658
999,8,1,14,55889.0,19.647,19647
999,807,1,18,56234.0,19.584,19584
999,825,1,20,56390.0,19.818,19818
999,832,1,20,56401.0,20.160,20160
999,844,1,20,56404.0,19.267,19267
999,154,1,21,56479.0,20.198,20198
999,815,1,22,56554.0,25.130,25130
999,20,1,25,56748.0,18.657,18657
999,839,1,25,56815.0,19.570,19570
999,840,1,27,56986.0,19.476,19476
999,822,1,28,56991.0,19.188,19188
999,845,1,28,57065.0,24.173,24173
999,843,1,28,57065.0,19.309,19309
999,830,1,29,57076.0,19.742,19742
999,838,1,29,57150.0,19.778,19778
999,4,1,31,57291.0,18.956,18956
999,828,1,38,57857.0,18.840,18840
999,1,1,42,58097.0,18.978,18978
999,844,2,43,58251.0,21.200,21200
999,4,2,43,58266.0,21.119,21119
999,842,1,43,58272.0,19.806,19806
999,830,2,46,58419.0,19.297,19297
999,844,3,46,58536.0,20.653,20653
999,842,2,46,58579.0,19.512,19512
999,830,3,48,58606.0,19.087,19087
999,4,3,47,58637.0,20.927,20927
999,832,2,50,58842.0,19.637,19637
999,840,2,50,58874.0,19.526,19526
999,807,2,51,58916.0,20.752,20752
999,822,2,52,58925.0,33.279,33279
999,154,2,51,58933.0,22.738,22738
999,825,2,51,58934.0,34.742,34742
999,845,2,51,58980.0,21.711,21711
999,8,2,53,59059.0,19.988,19988
999,843,2,52,59100.0,19.985,19985
999,838,2,52,59150.0,19.621,19621
999,807,3,55,59356.0,20.812,20812
999,154,3,55,59397.0,19.752,19752
999,825,3,55,59399.0,27.736,27736
999,832,3,56,59484.0,20.530,20530
1000,828,1,6,55326.0,22.640,22640
1000,8,1,14,55973.0,24.471,24471
1000,822,1,15,56051.0,21.337,21337
1000,815,1,22,56692.0,22.561,22561
1000,807,1,23,56764.0,21.966,21966
1000,843,1,24,56846.0,21.831,21831
1000,1,1,25,56873.0,21.480,21480
1000,832,1,25,56927.0,21.914,21914
1000,154,1,29,57266.0,21.733,21733
1000,825,1,31,57425.0,25.126,25126
1000,845,1,31,57470.0,21.509,21509
1000,842,1,32,57499.0,21.684,21684
1000,8,2,38,57982.0,21.829,21829
1000,20,1,39,58041.0,23.111,23111
1000,4,1,39,58107.0,21.795,21795
1000,839,1,39,58133.0,22.258,22258
1000,838,1,40,58194.0,21.732,21732
1000,817,1,44,58485.0,21.364,21364
1000,840,1,47,58854.0,21.291,21291
1000,807,2,50,59085.0,22.650,22650
1001,20,1,1,54959.0,19.582,19582
1001,1,1,1,54961.0,19.372,19372
1001,815,1,1,54962.0,19.667,19667
1001,839,1,1,54963.0,19.582,19582
1001,830,1,1,54964.0,19.942,19942
1001,154,1,1,54965.0,20.280,20280
1001,825,1,1,54967.0,20.021,20021
1001,842,1,1,54969.0,20.136,20136
1001,828,1,1,54971.0,19.711,19711
1001,845,1,1,54972.0,19.791,19791
1001,840,1,1,54973.0,19.732,19732
1001,843,1,1,54976.0,18.084,18084
1001,832,1,1,54978.0,18.509,18509
1001,822,1,1,54979.0,20.349,20349
1001,838,1,1,54981.0,19.847,19847
1001,8,1,1,55017.0,26.367,26367
1001,822,2,2,55161.0,30.519,30519
1001,838,2,2,55162.0,22.706,22706
1001,8,2,7,55850.0,35.451,35451
1001,1,2,21,57348.0,22.375,22375
1001,20,2,22,57453.0,22.253,22253
1001,832,2,22,57525.0,23.857,23857
1001,154,2,23,57610.0,23.248,23248
1001,840,2,23,57634.0,22.901,22901
1001,839,2,24,57714.0,23.225,23225
1001,845,2,24,57742.0,22.339,22339
1001,815,2,25,57819.0,23.157,23157
1001,842,2,25,57843.0,22.953,22953
1001,830,2,26,57908.0,22.341,22341
1001,825,2,26,57949.0,24.304,24304
1001,828,2,26,57955.0,22.558,22558
1001,838,3,28,58209.0,23.389,23389
1001,822,3,29,58263.0,22.399,22399
1001,843,2,31,58529.0,29.316,29316
1002,807,1,1,54934.0,25.234,25234
1002,817,1,1,54935.0,24.805,24805
1002,20,1,1,54936.0,32.219,32219
1002,828,1,1,54950.0,29.992,29992
1002,825,1,4,55282.0,38.563,38563
1002,8,1,20,56625.0,23.862,23862
1002,154,1,23,56907.0,24.779,24779
1002,838,1,24,57024.0,24.094,24094
1002,830,1,26,57146.0,24.003,24003
1002,1,1,28,57300.0,23.728,23728
1002,20,2,29,57418.0,24.301,24301
1002,842,1,34,57884.0,27.792,27792
1002,844,1,34,57886.0,24.084,24084
1002,840,1,35,57954.0,26.440,26440
1002,822,1,36,57990.0,23.763,23763
1002,845,1,37,58129.0,25.245,25245
1002,839,1,38,58191.0,24.827,24827
1002,815,1,39,58280.0,25.655,25655
1002,832,1,39,58292.0,25.774,25774
1002,807,2,41,58492.0,24.456,24456
1002,828,2,42,58585.0,25.575,25575
1003,845,1,3,73310.0,30.477,30477
1003,20,1,14,74521.0,28.722,28722
1003,843,1,14,74560.0,29.912,29912
1003,1,1,15,74622.0,28.946,28946
1003,807,1,15,74663.0,31.183,31183
1003,822,1,16,74739.0,28.542,28542
1003,154,1,16,74772.0,29.517,29517
1003,830,1,17,74839.0,29.681,29681
1003,815,1,17,74871.0,29.978,29978
1003,8,1,22,75380.0,29.513,29513
1003,842,1,26,75868.0,28.931,28931
1003,825,1,26,75870.0,29.408,29408
1003,817,1,27,75914.0,28.779,28779
1003,815,2,33,76649.0,30.561,30561
1003,843,2,36,76979.0,29.464,29464
1003,825,2,36,76981.0,30.711,30711
1003,832,1,37,77026.0,30.242,30242
1003,4,1,38,77129.0,29.922,29922
1003,844,1,38,77150.0,29.310,29310
1003,815,3,39,77321.0,24.340,24340
1003,840,1,40,77402.0,28.767,28767
1003,838,1,43,77711.0,30.234,30234
1003,828,1,44,77815.0,28.860,28860
1003,845,2,45,77991.0,34.022,34022
1003,825,3,48,78292.0,29.324,29324
1004,843,1,3,51534.0,29.418,29418
1004,4,1,5,51743.0,30.348,30348
1004,840,1,7,51954.0,29.266,29266
1004,154,1,8,52047.0,30.469,30469
1004,825,1,9,52139.0,29.904,29904
1004,844,1,10,52235.0,30.397,30397
1004,839,1,10,52240.0,30.642,30642
1004,845,1,10,52278.0,29.912,29912
1004,828,1,11,52354.0,30.051,30051
1004,838,1,11,52375.0,29.636,29636
1004,822,1,12,52410.0,29.794,29794
1004,815,1,12,52444.0,29.924,29924
1004,20,1,13,52513.0,29.798,29798
1004,1,1,14,52611.0,29.551,29551
1004,8,1,18,53020.0,29.531,29531
1004,832,1,32,54508.0,30.021,30021
1004,807,1,35,54767.0,30.625,30625
1004,828,2,37,54996.0,30.146,30146
1004,817,1,39,55129.0,37.446,37446
1004,830,1,43,55488.0,29.370,29370
1005,825,1,2,51468.0,29.007,29007
1005,844,1,4,51644.0,38.891,38891
1005,845,1,4,51651.0,23.660,23660
1005,828,1,5,51791.0,23.244,23244
1005,840,1,14,52770.0,23.657,23657
1005,8,1,17,53033.0,22.781,22781
1005,830,1,21,53408.0,28.789,28789
1005,822,1,23,53592.0,22.777,22777
1005,817,1,23,53604.0,22.864,22864
1005,838,1,23,53654.0,23.159,23159
1005,1,1,24,53681.0,22.614,22614
1005,815,1,24,53730.0,23.635,23635
1005,839,1,26,53925.0,23.316,23316
1005,20,1,26,53929.0,22.748,22748
1005,4,1,26,53937.0,27.454,27454
1005,843,1,28,54128.0,23.110,23110
1005,154,1,29,54209.0,23.692,23692
1005,842,1,29,54217.0,23.376,23376
1005,807,1,30,54333.0,23.555,23555
1005,832,1,32,54510.0,23.477,23477
1005,844,2,35,54819.0,26.672,26672
1005,845,2,38,55123.0,23.647,23647
1005,840,2,39,55225.0,29.804,29804
1006,844,1,1,47733.0,34.812,34812
1006,840,1,1,47734.0,41.048,41048
1006,154,1,1,47746.0,35.104,35104
1006,840,2,5,48182.0,18.610,18610
1006,845,1,10,48671.0,23.686,23686
1006,838,1,10,48676.0,24.065,24065
1006,842,1,10,48679.0,23.865,23865
1006,1,1,11,48758.0,23.693,23693
1006,8,1,21,49784.0,23.714,23714
1006,830,1,22,49888.0,23.446,23446
1006,839,1,22,49927.0,24.534,24534
1006,822,1,23,49987.0,23.478,23478
1006,807,1,23,50020.0,24.681,24681
1006,832,1,24,50125.0,29.319,29319
1006,815,1,25,50238.0,25.723,25723
1006,20,1,26,50305.0,24.449,24449
1006,843,1,27,50453.0,23.819,23819
1006,845,2,29,50666.0,23.715,23715
1006,825,1,30,50748.0,23.723,23723
1006,828,1,30,50767.0,23.940,23940
1006,1,2,37,51387.0,23.915,23915
1006,842,2,36,51393.0,24.219,24219
1006,840,3,38,51652.0,24.296,24296
1006,838,2,40,51789.0,24.195,24195
1007,839,1,1,47672.0,27.806,27806
1007,843,1,1,47675.0,22.055,22055
1007,842,1,5,48036.0,22.570,22570
1007,840,1,10,48453.0,24.451,24451
1007,1,1,11,48501.0,22.269,22269
1007,822,1,11,48510.0,22.105,22105
1007,832,1,11,48520.0,22.660,22660
1007,845,1,11,48544.0,22.732,22732
1007,817,1,12,48584.0,22.022,22022
1007,807,1,12,48608.0,23.037,23037
1007,838,1,12,48625.0,22.174,22174
1007,830,1,13,48660.0,22.175,22175
1007,844,1,13,48699.0,22.588,22588
1007,828,1,16,48970.0,31.406,31406
1007,20,1,17,48997.0,22.658,22658
1007,8,1,17,49017.0,22.017,22017
1007,840,2,23,49574.0,23.371,23371
1007,843,2,24,49655.0,23.553,23553
1007,842,2,26,49829.0,23.055,23055
1007,815,1,30,50164.0,23.755,23755
1007,839,2,30,50193.0,22.756,22756
1007,825,1,43,51314.0,22.390,22390
1007,154,1,44,51407.0,22.733,22733
1007,20,2,47,51505.0,21.777,21777
1007,1,2,47,51522.0,22.399,22399
1007,830,2,48,51575.0,22.088,22088
1007,822,2,48,51617.0,23.887,23887
1007,154,2,60,52800.0,23.426,23426
1007,822,3,62,52833.0,22.512,22512
1008,4,1,15,55958.0,33.753,33753
1008,845,1,16,56036.0,23.273,23273
1008,840,1,17,56113.0,24.608,24608
1008,822,1,18,56150.0,22.955,22955
1008,828,1,18,56188.0,23.377,23377
1008,1,1,19,56217.0,22.641,22641
1008,842,1,22,56478.0,23.757,23757
1008,832,1,25,56706.0,23.939,23939
1008,20,1,27,56820.0,22.551,22551
1008,838,1,28,56948.0,22.618,22618
1008,8,1,31,57113.0,22.766,22766
1008,154,1,32,57210.0,23.403,23403
1008,830,1,35,57398.0,23.432,23432
1008,844,1,35,57424.0,23.593,23593
1008,817,1,39,57701.0,23.300,23300
1008,815,1,39,57745.0,23.505,23505
1008,839,1,40,57830.0,27.226,27226
1008,825,1,41,57879.0,23.115,23115
1008,832,2,48,58442.0,23.770,23770
1008,843,1,49,58511.0,23.422,23422
1008,20,2,53,58747.0,22.683,22683
1008,4,2,54,58920.0,23.046,23046
1008,839,2,57,59123.0,31.198,31198
1008,822,2,59,59177.0,22.727,22727
1008,840,2,65,59755.0,24.283,24283
1009,843,1,1,62180.0,41.012,41012
1009,1,1,7,62973.0,21.283,21283
1009,844,1,7,62983.0,21.828,21828
1009,154,1,7,62988.0,22.354,22354
1009,20,1,15,63851.0,22.630,22630
1009,822,1,16,63952.0,21.600,21600
1009,830,1,17,64064.0,21.057,21057
1009,839,1,18,64198.0,21.979,21979
1009,815,1,26,65044.0,22.112,22112
1009,4,1,27,65170.0,21.726,21726
1009,842,1,29,65375.0,22.493,22493
1009,817,1,33,65729.0,21.061,21061
1009,838,1,35,66034.0,22.317,22317
1009,845,1,35,66039.0,22.755,22755
1009,832,1,37,66190.0,21.964,21964
1009,822,2,40,66472.0,21.289,21289
1009,840,1,40,66551.0,22.189,22189
1009,825,1,41,66642.0,21.587,21587
1010,9,1,1,58528.0,32.997,32997
1010,817,1,1,58530.0,33.027,33027
1010,8,1,12,59510.0,23.299,23299
1010,807,1,13,59599.0,21.588,21588
1010,815,1,13,59608.0,23.234,23234
1010,20,1,14,59668.0,21.995,21995
1010,825,1,14,59687.0,22.388,22388
1010,848,1,14,59697.0,21.780,21780
1010,1,1,15,59752.0,21.515,21515
1010,154,1,15,59779.0,29.981,29981
1010,846,1,15,59785.0,21.627,21627
1010,822,1,23,60453.0,22.014,22014
1010,830,1,25,60647.0,21.157,21157
1010,826,1,26,60774.0,22.086,22086
1010,847,1,26,60826.0,21.689,21689
1010,840,1,27,60861.0,22.471,22471
1010,841,1,27,60898.0,27.172,27172
1010,844,1,28,60926.0,22.306,22306
1010,9,2,28,61090.0,22.343,22343
1010,842,1,37,61754.0,21.269,21269
1010,847,2,42,62298.0,21.543,21543
1010,9,3,44,62562.0,21.889,21889
1011,840,1,1,65742.0,34.338,34338
1011,154,1,1,65749.0,32.082,32082
1011,832,1,4,66043.0,45.543,45543
1011,815,1,8,66409.0,27.136,27136
1011,8,1,9,66505.0,25.647,25647
1011,842,1,9,66512.0,27.557,27557
1011,848,1,9,66513.0,25.659,25659
1011,846,1,10,66609.0,24.175,24175
1011,825,1,10,66610.0,24.948,24948
1011,830,1,11,66692.0,24.199,24199
1011,9,1,11,66724.0,24.667,24667
1011,822,1,12,66788.0,24.865,24865
1011,807,1,12,66799.0,25.498,25498
1011,826,1,12,66824.0,26.508,26508
1011,847,1,12,66826.0,24.633,24633
1011,844,1,13,66876.0,24.518,24518
1011,1,1,13,66881.0,24.255,24255
1011,20,1,14,66978.0,24.228,24228
1011,841,1,16,67211.0,27.725,27725
1011,840,2,23,67948.0,26.600,26600
1011,817,1,24,67989.0,25.676,25676
1011,832,2,24,68052.0,25.034,25034
1011,848,2,25,68106.0,24.842,24842
1011,847,2,26,68237.0,24.912,24912
1011,9,2,27,68343.0,24.313,24313
1011,830,2,32,68759.0,26.729,26729
1011,807,2,32,68776.0,25.253,25253
1011,8,2,33,68884.0,25.621,25621
1011,815,2,33,68898.0,26.798,26798
1011,1,2,34,68933.0,24.324,24324
1011,846,2,34,68977.0,24.717,24717
1011,20,2,35,69026.0,24.212,24212
1011,844,2,36,69114.0,24.358,24358
1011,822,2,37,69238.0,24.433,24433
1011,20,3,38,69358.0,34.193,34193
1011,826,2,38,69405.0,30.761,30761
1011,825,2,38,69407.0,25.982,25982
1011,842,2,39,69478.0,24.484,24484
1011,841,2,40,69595.0,24.880,24880
1011,832,3,40,69646.0,24.985,24985
1012,832,1,1,51338.0,45.878,45878
1012,846,1,1,51345.0,50.738,50738
1012,826,1,7,51949.0,17.257,17257
1012,841,1,7,51951.0,25.184,25184
1012,154,1,8,52046.0,23.261,23261
1012,825,1,9,52150.0,23.964,23964
1012,807,1,11,52344.0,24.107,24107
1012,830,1,17,52921.0,23.223,23223
1012,846,2,17,53006.0,33.638,33638
1012,20,1,18,53019.0,22.749,22749
1012,817,1,18,53041.0,23.506,23506
1012,842,1,19,53131.0,22.301,22301
1012,848,1,19,53162.0,23.215,23215
1012,815,1,20,53247.0,23.733,23733
1012,840,1,20,53261.0,23.466,23466
1012,822,1,21,53307.0,22.196,22196
1012,1,1,22,53401.0,22.644,22644
1012,844,1,22,53421.0,22.921,22921
1012,847,1,22,53489.0,24.332,24332
1012,8,1,25,53754.0,23.888,23888
1012,826,2,25,53778.0,26.050,26050
1012,9,1,26,53910.0,32.627,32627
1012,841,2,30,54291.0,25.137,25137
1012,826,3,30,54297.0,43.206,43206
1012,825,2,33,54585.0,23.383,23383
1012,830,2,34,54612.0,22.365,22365
1012,20,2,35,54701.0,22.316,22316
1012,846,3,34,54740.0,22.524,22524
1012,154,2,35,54776.0,23.520,23520
1012,1,2,36,54785.0,23.597,23597
1012,822,2,36,54790.0,24.083,24083
1012,832,2,36,54898.0,22.532,22532
1012,842,2,39,55128.0,22.722,22722
1012,844,2,42,55398.0,24.227,24227
1012,840,2,44,55677.0,23.515,23515
1012,847,2,49,56247.0,23.965,23965
1012,842,3,53,56513.0,22.408,22408
1013,826,1,5,58990.0,21.013,21013
1013,8,1,6,59108.0,21.401,21401
1013,825,1,7,59215.0,20.118,20118
1013,841,1,7,59222.0,20.776,20776
1013,807,1,8,59329.0,21.325,21325
1013,846,1,9,59425.0,19.819,19819
1013,815,1,10,59533.0,20.939,20939
1013,840,1,10,59547.0,23.099,23099
1013,817,1,10,59548.0,20.884,20884
1013,20,1,11,59625.0,19.981,19981
1013,822,1,12,59724.0,20.006,20006
1013,832,1,12,59758.0,19.755,19755
1013,848,1,12,59776.0,20.720,20720
1013,1,1,13,59837.0,19.993,19993
1013,830,1,14,59956.0,20.973,20973
1013,9,1,14,60006.0,15.069,15069
1013,9,2,23,61020.0,21.037,21037
1013,847,1,25,61230.0,20.475,20475
1013,844,1,34,62093.0,20.382,20382
1013,807,2,34,62190.0,20.870,20870
1013,154,1,34,62193.0,20.906,20906
1013,847,2,38,62685.0,20.751,20751
1013,846,2,39,62702.0,22.080,22080
1013,825,2,39,62767.0,20.859,20859
1013,9,3,42,63194.0,20.703,20703
1013,844,2,47,63556.0,19.857,19857
1014,841,1,6,55315.0,22.381,22381
1014,20,1,19,56379.0,23.746,23746
1014,830,1,20,56452.0,22.417,22417
1014,826,1,21,56568.0,22.049,22049
1014,842,1,22,56635.0,22.563,22563
1014,840,1,22,56666.0,23.321,23321
1014,825,1,23,56734.0,22.025,22025
1014,817,1,24,56827.0,22.379,22379
1014,832,1,24,56830.0,21.468,21468
1014,815,1,24,56831.0,22.781,22781
1014,844,1,25,56873.0,23.646,23646
1014,848,1,25,56907.0,23.591,23591
1014,822,1,26,56944.0,22.034,22034
1014,154,1,26,56980.0,22.379,22379
1014,846,1,26,57007.0,21.579,21579
1014,1,1,27,57016.0,22.265,22265
1014,8,1,28,57182.0,22.342,22342
1014,9,1,31,57496.0,21.954,21954
1014,847,1,32,57573.0,22.442,22442
1014,807,1,35,57760.0,22.193,22193
1014,20,2,40,58128.0,21.643,21643
1014,841,2,41,58329.0,23.507,23507
1014,830,2,43,58363.0,22.540,22540
1014,822,2,45,58521.0,22.018,22018
1014,826,2,45,58585.0,33.821,33821
1014,825,2,45,58589.0,22.992,22992
1014,848,2,45,58594.0,37.345,37345
1014,1,2,46,58603.0,22.511,22511
1014,817,2,45,58618.0,22.702,22702
1014,815,2,45,58626.0,22.896,22896
1014,847,2,44,58648.0,21.846,21846
1014,844,2,46,58654.0,21.638,21638
1014,8,2,45,58658.0,22.549,22549
1014,9,2,44,58679.0,22.142,22142
1014,842,2,46,58680.0,22.095,22095
1014,154,2,46,58693.0,22.732,22732
1014,832,2,46,58735.0,21.545,21545
1015,807,1,9,55499.0,25.532,25532
1015,844,1,9,55511.0,25.964,25964
1015,847,1,10,55595.0,26.165,26165
1015,1,1,11,55623.0,24.266,24266
1015,822,1,11,55631.0,25.030,25030
1015,830,1,11,55632.0,24.011,24011
1015,20,1,11,55632.0,24.483,24483
1015,817,1,11,55675.0,24.269,24269
1015,825,1,11,55675.0,25.419,25419
1015,815,1,11,55689.0,28.463,28463
1015,822,2,12,55758.0,24.776,24776
1015,844,2,16,56191.0,25.705,25705
1015,9,1,21,56589.0,23.946,23946
1015,842,1,27,57018.0,24.161,24161
1015,832,1,30,57255.0,23.795,23795
1015,826,1,32,57408.0,24.023,24023
1015,840,1,39,57995.0,24.591,24591
1015,848,1,40,58035.0,25.062,25062
1015,841,1,44,58409.0,35.651,35651
1015,8,1,46,58559.0,26.299,26299
1015,846,1,47,58617.0,25.026,25026
1015,154,1,50,58812.0,24.219,24219
1015,842,2,62,59742.0,23.858,23858
1016,848,1,1,51273.0,37.950,37950
1016,832,1,3,51425.0,24.727,24727
1016,8,1,6,51669.0,25.342,25342
1016,842,1,7,51731.0,23.485,23485
1016,817,1,8,51807.0,23.927,23927
1016,9,1,8,51840.0,25.210,25210
1016,847,1,9,51914.0,23.686,23686
1016,815,1,11,52060.0,24.076,24076
1016,826,1,12,52136.0,23.825,23825
1016,807,1,16,52431.0,24.030,24030
1016,20,1,26,53181.0,23.782,23782
1016,1,1,28,53337.0,23.662,23662
1016,822,1,30,53511.0,23.994,23994
1016,844,1,33,53725.0,23.732,23732
1016,841,1,33,53790.0,23.884,23884
1016,154,1,34,53876.0,24.071,24071
1016,9,2,38,54259.0,23.119,23119
1016,825,1,39,54294.0,24.381,24381
1016,840,1,45,54692.0,23.727,23727
1016,830,1,48,54895.0,23.426,23426
1016,8,2,58,55738.0,24.666,24666
1016,822,2,67,56332.0,23.456,23456
1017,841,1,7,55501.0,30.842,30842
1017,817,1,16,56376.0,31.031,31031
1017,825,1,16,56392.0,30.832,30832
1017,842,1,17,56473.0,30.228,30228
1017,846,1,18,56564.0,30.576,30576
1017,815,1,18,56574.0,37.286,37286
1017,832,1,19,56660.0,29.920,29920
1017,830,1,20,56733.0,30.118,30118
1017,844,1,21,56823.0,30.203,30203
1017,822,1,23,57009.0,30.412,30412
1017,1,1,24,57095.0,30.186,30186
1017,9,1,24,57211.0,29.792,29792
1017,20,1,25,57216.0,30.044,30044
1017,848,1,25,57263.0,30.279,30279
1017,847,1,25,57303.0,31.950,31950
1017,8,1,31,57831.0,29.975,29975
1017,154,1,31,57858.0,30.837,30837
1017,826,1,32,57949.0,30.233,30233
1017,847,2,33,58113.0,37.494,37494
1017,807,1,34,58121.0,30.884,30884
1017,841,2,34,58163.0,31.697,31697
1017,840,1,39,58611.0,30.849,30849
1017,20,2,51,59713.0,30.468,30468
1018,825,1,11,55575.0,23.243,23243
1018,825,2,13,55741.0,16.224,16224
1018,9,1,19,56160.0,21.525,21525
1018,822,1,21,56238.0,22.552,22552
1018,20,1,21,56242.0,25.236,25236
1018,844,1,22,56303.0,21.878,21878
1018,8,1,23,56405.0,21.709,21709
1018,841,1,24,56480.0,21.672,21672
1018,846,1,25,56543.0,21.547,21547
1018,842,1,25,56547.0,22.239,22239
1018,840,1,25,56556.0,21.982,21982
1018,807,1,26,56623.0,21.985,21985
1018,847,1,27,56722.0,22.772,22772
1018,815,1,28,56762.0,22.330,22330
1018,1,1,30,56866.0,30.067,30067
1018,830,1,31,56940.0,21.110,21110
1018,826,1,32,57073.0,25.091,25091
1018,154,1,34,57212.0,22.265,22265
1018,848,1,35,57273.0,21.225,21225
1018,832,1,41,57679.0,21.266,21266
1018,817,1,46,58038.0,22.305,22305
1018,20,2,50,58264.0,22.251,22251
1018,825,3,62,59220.0,22.309,22309
1019,154,1,1,51312.0,33.562,33562
1019,825,1,1,51341.0,32.767,32767
1019,842,1,12,52290.0,27.905,27905
1019,817,1,12,52301.0,28.416,28416
1019,826,1,12,52312.0,29.377,29377
1019,844,1,13,52379.0,28.558,28558
1019,830,1,13,52380.0,27.827,27827
1019,846,1,13,52392.0,28.275,28275
1019,848,1,13,52398.0,28.954,28954
1019,807,1,13,52399.0,28.926,28926
1019,840,1,13,52404.0,30.400,30400
1019,822,1,16,52643.0,28.493,28493
1019,8,1,17,52774.0,28.364,28364
1019,815,1,18,52863.0,30.264,30264
1019,1,1,20,53014.0,28.905,28905
1019,20,1,20,53036.0,28.021,28021
1019,830,2,20,53060.0,27.950,27950
1019,832,1,20,53066.0,27.980,27980
1019,817,2,20,53082.0,28.381,28381
1019,9,1,20,53115.0,28.694,28694
1019,844,2,21,53189.0,28.348,28348
1019,826,2,21,53233.0,28.811,28811
1019,847,1,21,53236.0,30.245,30245
1019,815,2,24,53577.0,38.032,38032
1019,846,2,35,54569.0,27.919,27919
1019,20,2,38,54864.0,38.468,38468
1019,840,2,39,54942.0,29.074,29074
1019,822,2,45,55432.0,28.177,28177
1019,815,3,46,55617.0,28.747,28747
1020,20,1,2,55418.0,20.094,20094
1020,848,1,2,55421.0,20.576,20576
1020,1,1,3,55513.0,20.203,20203
1020,822,1,3,55519.0,22.243,22243
1020,830,1,3,55520.0,22.358,22358
1020,8,1,3,55522.0,27.256,27256
1020,807,1,3,55524.0,22.132,22132
1020,844,1,3,55525.0,20.361,20361
1020,154,1,3,55531.0,27.232,27232
1020,842,1,3,55533.0,29.667,29667
1020,832,1,3,55534.0,23.363,23363
1020,841,1,3,55537.0,22.509,22509
1020,817,1,3,55539.0,21.224,21224
1020,826,1,3,55541.0,23.090,23090
1020,846,1,6,55870.0,21.402,21402
1020,840,1,7,55966.0,22.696,22696
1020,847,1,7,55976.0,20.718,20718
1020,9,1,7,55980.0,23.801,23801
1020,825,1,8,56059.0,21.106,21106
1020,844,2,15,56683.0,22.102,22102
1020,807,2,15,56695.0,20.118,20118
1020,825,2,21,57312.0,21.179,21179
1020,20,2,23,57460.0,20.768,20768
1020,9,2,23,57548.0,20.436,20436
1020,830,2,25,57607.0,19.640,19640
1020,847,2,24,57634.0,19.287,19287
1020,826,2,25,57674.0,21.488,21488
1020,846,2,25,57675.0,20.242,20242
1020,840,2,25,57682.0,21.260,21260
1020,822,2,26,57700.0,20.498,20498
1020,8,2,26,57735.0,22.307,22307
1020,841,2,26,57753.0,20.879,20879
1020,842,2,26,57755.0,19.875,19875
1020,154,2,26,57764.0,21.625,21625
1020,844,3,27,57798.0,20.317,20317
1020,848,2,27,57846.0,21.501,21501
1020,832,2,27,57883.0,19.964,19964
1020,1,2,28,57898.0,22.947,22947
1020,848,3,28,57980.0,21.732,21732
1020,8,3,28,58000.0,21.142,21142
1020,20,3,28,58000.0,22.058,22058
1020,842,3,28,58014.0,20.552,20552
1020,841,3,28,58022.0,20.096,20096
1020,826,3,28,58031.0,24.310,24310
1020,154,3,28,58047.0,22.421,22421
1020,830,3,29,58060.0,21.472,21472
1020,807,3,29,58062.0,20.624,20624
1020,840,3,28,58099.0,21.962,21962
1020,825,3,29,58160.0,21.359,21359
1020,822,3,30,58192.0,21.142,21142
1020,9,3,31,58447.0,19.626,19626
1020,830,4,41,59322.0,19.327,19327
1020,20,4,41,59360.0,21.256,21256
1020,154,4,41,59375.0,20.622,20622
1020,840,4,41,59413.0,20.472,20472
1020,847,3,41,59414.0,19.345,19345
1020,825,4,42,59501.0,20.380,20380
1020,840,5,44,59725.0,20.152,20152
1020,826,4,45,59838.0,20.671,20671
1020,825,5,45,59840.0,20.285,20285
1020,830,5,46,59915.0,19.062,19062
1020,822,4,46,59921.0,21.009,21009
1020,832,3,46,59924.0,20.711,20711
1020,842,4,46,59925.0,20.012,20012
1020,848,4,46,59927.0,19.931,19931
1020,154,5,46,59929.0,21.423,21423
1020,9,4,46,59938.0,20.370,20370
1020,1,4,47,60010.0,27.069,27069
1020,8,4,47,60013.0,20.930,20930
1020,20,5,47,60014.0,19.586,19586
1020,841,4,47,60017.0,28.093,28093
1020,847,4,47,60024.0,21.634,21634
1020,1,5,53,60533.0,20.015,20015
1020,1,6,56,60809.0,19.610,19610
1020,825,6,57,60875.0,20.700,20700
1020,9,5,57,60904.0,19.825,19825
1020,847,5,57,60908.0,23.445,23445
1021,822,1,5,55198.0,33.328,33328
1021,841,1,15,56065.0,23.218,23218
1021,847,1,16,56147.0,21.333,21333
1021,840,1,16,56149.0,22.085,22085
1021,815,1,18,56303.0,21.901,21901
1021,9,1,18,56324.0,21.754,21754
1021,154,1,19,56385.0,22.035,22035
1021,826,1,21,56555.0,23.002,23002
1021,830,1,25,56819.0,21.705,21705
1021,844,1,27,57009.0,21.575,21575
1021,846,1,28,57120.0,26.066,26066
1021,842,1,28,57122.0,22.104,22104
1021,848,1,28,57138.0,23.676,23676
1021,832,1,29,57200.0,21.832,21832
1021,8,1,29,57203.0,22.205,22205
1021,1,1,31,57315.0,22.880,22880
1021,807,1,36,57807.0,21.734,21734
1021,825,1,38,57981.0,21.618,21618
1021,20,1,39,58013.0,24.819,24819
1021,822,2,46,58631.0,21.744,21744
1021,817,1,46,58648.0,22.498,22498
1021,1,2,48,58704.0,21.390,21390
1021,840,2,50,59025.0,21.563,21563
1021,830,2,67,60232.0,21.164,21164
