resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Win or Lost
22517,917,817,9,3,9,\N,R,18,0.0,39,0,0.0,30,18,1:15.387,205.770,22,0
22518,918,1,131,44,2,1,1,1,50.0,55,1:39:02.619,5942.619,49,4,1:45.599,189.342,1,1:39:02.619
22519,918,13,3,19,4,2,2,2,36.0,55,2.576,5945.195,47,2,1:44.826,190.738,1,+2.576
22520,918,822,3,77,3,3,3,3,30.0,55,28.880,5971.499,54,6,1:45.727,189.113,1,+28.880
22521,918,817,9,3,20,4,4,4,24.0,55,37.237,5979.856,50,1,1:44.496,191.341,1,+37.237
22522,918,18,1,22,6,5,5,5,20.0,55,1:00.334,6002.953,47,9,1:46.739,187.320,1,+1:00.334
22523,918,807,10,27,12,6,6,6,16.0,55,1:02.148,6004.767,47,7,1:45.777,189.024,1,+1:02.148
22524,918,815,10,11,11,7,7,7,12.0,55,1:11.060,6013.679,49,8,1:45.808,188.968,1,+1:11.060
22525,918,20,9,1,19,8,8,8,8.0,55,1:12.045,6014.664,51,3,1:45.552,189.427,1,+1:12.045
22526,918,4,6,14,8,9,9,9,4.0,55,1:25.813,6028.432,45,12,1:47.424,186.126,1,+1:25.813
22527,918,8,6,7,7,10,10,10,2.0,55,1:27.820,6030.439,46,16,1:47.736,185.586,1,+1:27.820
22528,918,825,1,20,9,11,11,11,0.0,55,1:30.376,6032.995,37,10,1:46.824,187.171,1,+1:30.376
22529,918,818,5,25,10,12,12,12,0.0,55,1:31.947,6034.566,50,5,1:45.686,189.186,1,+1:31.947
22530,918,154,208,8,18,13,13,13,0.0,54,0,0.0,35,17,1:47.897,185.310,11,0
22531,918,3,131,6,1,14,14,14,0.0,54,0,0.0,17,11,1:46.869,187.092,11,0
22532,918,821,15,21,14,15,15,15,0.0,54,0,0.0,43,15,1:47.698,185.652,11,0
22533,918,16,15,99,13,16,16,16,0.0,54,0,0.0,44,14,1:47.508,185.980,11,0
22534,918,829,207,46,17,17,17,17,0.0,54,0,0.0,47,18,1:48.398,184.453,11,0
22535,918,155,207,10,16,\N,R,18,0.0,42,0,0.0,38,13,1:47.431,186.113,31,0
22536,918,813,208,13,15,\N,R,19,0.0,26,0,0.0,9,20,1:48.933,183.547,131,0
22537,918,826,5,26,5,\N,R,20,0.0,14,0,0.0,10,19,1:48.748,183.859,131,0
22538,926,1,131,44,1,1,1,1,25.0,58,1:31:54.067,5514.067,50,1,1:30.945,209.915,1,1:31:54.067
22539,926,3,131,6,2,2,2,2,18.0,58,1.360,5515.427,47,2,1:31.092,209.577,1,+1.360
22540,926,20,6,5,4,3,3,3,15.0,58,34.523,5548.59,52,4,1:31.457,208.740,1,+34.523
22541,926,13,3,19,3,4,4,4,12.0,58,38.196,5552.263,50,6,1:31.719,208.144,1,+38.196
22542,926,831,15,12,10,5,5,5,10.0,58,1:35.149,5609.216,46,9,1:32.612,206.137,1,+1:35.149
22543,926,817,9,3,6,6,6,6,8.0,57,0,0.0,46,10,1:32.797,205.726,11,0
22544,926,807,10,27,13,7,7,7,6.0,57,0,0.0,48,8,1:31.970,207.576,11,0
22545,926,828,15,9,15,8,8,8,4.0,57,0,0.0,51,5,1:31.560,208.505,11,0
22546,926,832,5,55,7,9,9,9,2.0,57,0,0.0,49,11,1:32.872,205.560,11,0
22547,926,815,10,11,14,10,10,10,1.0,57,0,0.0,46,7,1:31.959,207.601,11,0
22548,926,18,1,22,16,11,11,11,0.0,56,0,0.0,56,12,1:33.338,204.534,12,0
22549,926,8,6,7,5,\N,R,12,0.0,40,0,0.0,36,3,1:31.426,208.811,36,0
22550,926,830,5,33,11,\N,R,13,0.0,32,0,0.0,30,13,1:34.295,202.458,5,0
22551,926,154,208,8,8,\N,R,14,0.0,0,0,0.0,0,0,0,0,75,0
22552,926,813,208,13,9,\N,R,15,0.0,0,0,0.0,0,0,0,0,3,0
22553,926,826,9,26,12,\N,W,16,0.0,0,0,0.0,0,0,0,0,54,0
22554,926,825,1,20,17,\N,W,17,0.0,0,0,0.0,0,0,0,0,54,0
22555,926,822,3,77,0,\N,W,18,0.0,0,0,0.0,0,0,0,0,54,0
22556,927,20,6,5,2,1,1,1,25.0,56,1:41:05.793,6065.793,46,3,1:43.648,193.501,1,1:41:05.793
22557,927,1,131,44,1,2,2,2,18.0,56,8.569,6074.362,45,2,1:43.125,193.501,1,+8.569
22558,927,3,131,6,3,3,3,3,15.0,56,12.310,6078.103,43,1,1:42.062,195.516,1,+12.310
22559,927,8,6,7,11,4,4,4,12.0,56,53.822,6119.615,40,7,1:44.124,191.644,1,+53.822
22560,927,822,3,77,8,5,5,5,10.0,56,1:10.409,6136.202,42,6,1:44.088,191.710,1,+1:10.409
22561,927,13,3,19,7,6,6,6,8.0,56,1:13.586,6139.379,40,5,1:43.990,191.891,1,+1:13.586
22562,927,830,5,33,6,7,7,7,6.0,56,1:37.762,6163.555,42,9,1:44.579,190.810,1,+1:37.762
22563,927,832,5,55,15,8,8,8,4.0,55,0,0.0,37,15,1:45.507,189.132,11,0
22564,927,826,9,26,5,9,9,9,2.0,55,0,0.0,41,8,1:44.514,190.929,11,0
22565,927,817,9,3,4,10,10,10,1.0,55,0,0.0,42,13,1:45.312,189.482,11,0
22566,927,154,208,8,10,11,11,11,0.0,55,0,0.0,36,10,1:44.812,190.386,11,0
22567,927,831,15,12,16,12,12,12,0.0,55,0,0.0,45,4,1:43.902,192.054,11,0
22568,927,815,10,11,14,13,13,13,0.0,55,0,0.0,37,14,1:45.345,189.423,11,0
22569,927,807,10,27,13,14,14,14,0.0,55,0,0.0,46,11,1:44.822,190.368,11,0
22570,927,833,209,98,19,15,15,15,0.0,53,0,0.0,44,19,1:49.040,183.004,13,0
22571,927,813,208,13,12,\N,R,16,0.0,47,0,0.0,38,12,1:45.070,189.919,31,0
22572,927,18,1,22,17,\N,R,17,0.0,41,0,0.0,38,16,1:46.056,188.153,101,0
22573,927,4,1,14,18,\N,R,18,0.0,21,0,0.0,17,17,1:48.460,183.983,132,0
22574,927,828,15,9,9,\N,R,19,0.0,3,0,0.0,3,18,1:48.760,183.475,20,0
22575,927,829,209,28,0,\N,W,20,0.0,0,0,0.0,0,0,0,0,69,0
22576,928,1,131,44,1,1,1,1,25.0,56,1:39:42.008,5982.008,31,1,1:42.208,191.996,1,1:39:42.008
22577,928,3,131,6,2,2,2,2,18.0,56,0.714,5982.722,39,2,1:42.565,191.328,1,+0.714
22578,928,20,6,5,3,3,3,3,15.0,56,2.988,5984.996,15,5,1:43.018,190.487,1,+2.988
22579,928,8,6,7,6,4,4,4,12.0,56,3.835,5985.843,48,6,1:43.026,190.472,1,+3.835
22580,928,13,3,19,4,5,5,5,10.0,56,8.544,5990.552,37,4,1:42.734,191.013,1,+8.544
22581,928,822,3,77,5,6,6,6,8.0,56,9.885,5991.893,37,7,1:43.051,190.426,1,+9.885
22582,928,154,208,8,8,7,7,7,6.0,56,19.008,6001.016,34,8,1:43.134,190.272,1,+19.008
22583,928,831,15,12,9,8,8,8,4.0,56,22.625,6004.633,46,12,1:43.692,189.248,1,+22.625
22584,928,817,9,3,7,9,9,9,2.0,56,32.117,6014.125,46,9,1:43.245,190.068,1,+32.117
22585,928,828,15,9,10,10,10,10,1.0,55,0,0.0,32,15,1:44.204,188.319,11,0
22586,928,815,10,11,15,11,11,11,0.0,55,0,0.0,44,10,1:43.512,189.578,11,0
22587,928,4,1,14,18,12,12,12,0.0,55,0,0.0,40,13,1:43.728,189.183,11,0
22588,928,832,5,55,14,13,13,13,0.0,55,0,0.0,41,3,1:42.652,191.166,11,0
22589,928,18,1,22,17,14,14,14,0.0,55,0,0.0,21,16,1:44.991,186.907,11,0
22590,928,829,209,28,19,15,15,15,0.0,54,0,0.0,40,17,1:45.414,186.157,12,0
22591,928,833,209,98,20,16,16,16,0.0,54,0,0.0,43,19,1:45.963,185.192,12,0
22592,928,830,5,33,13,17,17,17,0.0,52,0,0.0,46,14,1:43.880,188.906,7,0
22593,928,813,208,13,11,\N,R,18,0.0,49,0,0.0,37,11,1:43.686,189.259,23,0
22594,928,826,9,26,12,\N,R,19,0.0,15,0,0.0,13,20,1:46.291,184.621,131,0
22595,928,807,10,27,16,\N,R,20,0.0,9,0,0.0,6,18,1:45.844,185.401,6,0
22596,929,1,131,44,1,1,1,1,25.0,57,1:35:05.809,5705.809,38,5,1:37.857,199.098,1,1:35:05.809
22597,929,8,6,7,4,2,2,2,18.0,57,3.380,5709.189,42,1,1:36.311,202.294,1,+3.380
22598,929,3,131,6,3,3,3,3,15.0,57,6.033,5711.842,36,3,1:37.326,200.184,1,+6.033
22599,929,822,3,77,5,4,4,4,12.0,57,42.957,5748.766,16,6,1:38.095,198.615,1,+42.957
22600,929,20,6,5,2,5,5,5,10.0,57,43.989,5749.798,38,2,1:36.624,201.639,1,+43.989
22601,929,817,9,3,7,6,6,6,8.0,57,1:01.751,5767.56,53,12,1:38.948,196.903,1,+1:01.751
22602,929,154,208,8,10,7,7,7,6.0,57,1:24.763,5790.572,34,15,1:39.161,196.480,1,+1:24.763
22603,929,815,10,11,11,8,8,8,4.0,56,0,0.0,39,8,1:38.338,198.124,11,0
22604,929,826,9,26,17,9,9,9,2.0,56,0,0.0,36,11,1:38.725,197.348,11,0
22605,929,13,3,19,6,10,10,10,1.0,56,0,0.0,12,14,1:39.094,196.613,11,0
22606,929,4,1,14,14,11,11,11,0.0,56,0,0.0,38,13,1:38.992,196.815,11,0
22607,929,831,15,12,12,12,12,12,0.0,56,0,0.0,43,7,1:38.216,198.370,11,0
22608,929,807,10,27,8,13,13,13,0.0,56,0,0.0,40,10,1:38.653,197.492,11,0
22609,929,828,15,9,13,14,14,14,0.0,56,0,0.0,27,9,1:38.422,197.955,11,0
22610,929,813,208,13,16,15,15,15,0.0,56,0,0.0,43,4,1:37.665,199.490,11,0
22611,929,829,209,28,18,16,16,16,0.0,55,0,0.0,36,18,1:41.759,191.464,12,0
22612,929,833,209,98,19,17,17,17,0.0,54,0,0.0,36,19,1:42.033,190.949,13,0
22613,929,830,5,33,15,\N,R,18,0.0,34,0,0.0,32,16,1:39.607,195.600,10,0
22614,929,832,5,55,9,\N,R,19,0.0,29,0,0.0,13,17,1:40.651,193.571,5,0
22615,929,18,1,22,20,\N,W,20,0.0,0,0,0.0,0,0,0,0,132,0
22616,930,3,131,6,1,1,1,1,25.0,66,1:41:12.555,6072.555,53,2,1:29.109,188.061,1,1:41:12.555
22617,930,1,131,44,2,2,2,2,18.0,66,17.551,6090.106,54,1,1:28.270,189.849,1,+17.551
22618,930,20,6,5,3,3,3,3,15.0,66,45.342,6117.897,61,6,1:30.737,184.687,1,+45.342
22619,930,822,3,77,4,4,4,4,12.0,66,59.217,6131.772,44,5,1:30.711,184.740,1,+59.217
22620,930,8,6,7,7,5,5,5,10.0,66,1:00.002,6132.557,47,3,1:29.931,186.342,1,+1:00.002
22621,930,13,3,19,9,6,6,6,8.0,66,1:21.314,6153.869,51,4,1:30.374,185.429,1,+1:21.314
22622,930,817,9,3,10,7,7,7,6.0,65,0,0.0,56,8,1:31.124,183.903,11,0
22623,930,154,208,8,11,8,8,8,4.0,65,0,0.0,46,15,1:31.945,182.261,11,0
22624,930,832,5,55,5,9,9,9,2.0,65,0,0.0,62,9,1:31.156,183.838,11,0
22625,930,826,9,26,8,10,10,10,1.0,65,0,0.0,40,11,1:31.887,182.376,11,0
22626,930,830,5,33,6,11,11,11,0.0,65,0,0.0,46,12,1:31.896,182.358,11,0
22627,930,831,15,12,15,12,12,12,0.0,65,0,0.0,41,13,1:31.928,182.294,11,0
22628,930,815,10,11,18,13,13,13,0.0,65,0,0.0,38,14,1:31.932,182.286,11,0
22629,930,828,15,9,16,14,14,14,0.0,65,0,0.0,52,16,1:32.222,181.713,11,0
22630,930,807,10,27,17,15,15,15,0.0,65,0,0.0,51,7,1:30.888,184.380,11,0
22631,930,18,1,22,14,16,16,16,0.0,65,0,0.0,46,10,1:31.162,183.826,11,0
22632,930,829,209,28,19,17,17,17,0.0,63,0,0.0,49,19,1:33.655,178.933,13,0
22633,930,833,209,98,20,18,18,18,0.0,62,0,0.0,51,20,1:34.211,177.877,14,0
22634,930,813,208,13,12,\N,R,19,0.0,45,0,0.0,17,17,1:32.912,180.364,3,0
22635,930,4,1,14,13,\N,R,20,0.0,26,0,0.0,23,18,1:33.387,179.446,23,0
22636,931,3,131,6,2,1,1,1,25.0,78,1:49:18.420,6558.42,76,2,1:18.599,152.841,1,1:49:18.420
22637,931,20,6,5,3,2,2,2,18.0,78,4.486,6562.906,75,4,1:18.854,152.347,1,+4.486
22638,931,1,131,44,1,3,3,3,15.0,78,6.053,6564.473,42,3,1:18.676,152.692,1,+6.053
22639,931,826,9,26,5,4,4,4,12.0,78,11.965,6570.385,75,7,1:19.130,151.815,1,+11.965
22640,931,817,9,3,4,5,5,5,10.0,78,13.608,6572.028,74,1,1:18.063,153.891,1,+13.608
22641,931,8,6,7,6,6,6,6,8.0,78,14.345,6572.765,74,10,1:19.651,150.822,1,+14.345
22642,931,815,10,11,7,7,7,7,6.0,78,15.013,6573.433,74,11,1:19.657,150.811,1,+15.013
22643,931,18,1,22,10,8,8,8,4.0,78,16.063,6574.483,76,9,1:19.490,151.128,1,+16.063
22644,931,831,15,12,14,9,9,9,2.0,78,23.626,6582.046,76,15,1:20.017,150.133,1,+23.626
22645,931,832,5,55,0,10,10,10,1.0,78,25.056,6583.476,48,13,1:19.816,150.511,1,+25.056
22646,931,807,10,27,11,11,11,11,0.0,78,26.232,6584.652,46,14,1:19.921,150.313,1,+26.232
22647,931,154,208,8,15,12,12,12,0.0,78,28.415,6586.835,40,17,1:20.483,149.263,1,+28.415
22648,931,828,15,9,17,13,13,13,0.0,78,31.159,6589.579,75,8,1:19.285,151.519,1,+31.159
22649,931,822,3,77,16,14,14,14,0.0,78,45.789,6604.209,74,6,1:18.944,152.173,1,+45.789
22650,931,13,3,19,12,15,15,15,0.0,77,0,0.0,72,12,1:19.764,150.609,11,0
22651,931,833,209,98,19,16,16,16,0.0,76,0,0.0,47,18,1:21.715,147.013,12,0
22652,931,829,209,28,18,17,17,17,0.0,76,0,0.0,58,20,1:22.693,145.274,12,0
22653,931,830,5,33,9,\N,R,18,0.0,62,0,0.0,49,5,1:18.873,152.310,3,0
22654,931,4,1,14,13,\N,R,19,0.0,41,0,0.0,36,16,1:20.459,149.308,6,0
22655,931,813,208,13,8,\N,R,20,0.0,5,0,0.0,3,19,1:22.271,146.019,23,0
22656,932,1,131,44,1,1,1,1,25.0,70,1:31:53.145,5513.145,64,3,1:17.472,202.648,1,1:31:53.145
22657,932,3,131,6,2,2,2,2,18.0,70,2.285,5515.43,63,5,1:17.637,202.218,1,+2.285
22658,932,822,3,77,4,3,3,3,15.0,70,40.666,5553.811,67,6,1:17.922,201.478,1,+40.666
22659,932,8,6,7,3,4,4,4,12.0,70,45.625,5558.77,42,1,1:16.987,203.925,1,+45.625
22660,932,20,6,5,18,5,5,5,10.0,70,49.903,5563.048,59,2,1:17.105,203.613,1,+49.903
22661,932,13,3,19,15,6,6,6,8.0,70,56.381,5569.526,64,4,1:17.553,202.437,1,+56.381
22662,932,813,208,13,6,7,7,7,6.0,70,1:06.664,5579.809,51,10,1:18.385,200.288,1,+1:06.664
22663,932,807,10,27,7,8,8,8,4.0,69,0,0.0,66,9,1:18.238,200.664,11,0
22664,932,826,9,26,8,9,9,9,2.0,69,0,0.0,69,8,1:18.048,201.153,11,0
22665,932,154,208,8,5,10,10,10,1.0,69,0,0.0,51,7,1:17.969,201.356,11,0
22666,932,815,10,11,10,11,11,11,0.0,69,0,0.0,49,14,1:18.889,199.008,11,0
22667,932,832,5,55,11,12,12,12,0.0,69,0,0.0,61,12,1:18.811,199.205,11,0
22668,932,817,9,3,9,13,13,13,0.0,69,0,0.0,67,16,1:19.060,198.578,11,0
22669,932,828,15,9,12,14,14,14,0.0,69,0,0.0,58,15,1:18.890,199.006,11,0
22670,932,830,5,33,19,15,15,15,0.0,69,0,0.0,50,11,1:18.616,199.699,11,0
22671,932,831,15,12,14,16,16,16,0.0,68,0,0.0,47,17,1:19.088,198.507,12,0
22672,932,829,209,28,17,17,17,17,0.0,66,0,0.0,38,19,1:20.707,194.525,14,0
22673,932,833,209,98,16,\N,R,18,0.0,57,0,0.0,37,20,1:20.804,194.292,31,0
22674,932,18,1,22,20,\N,R,19,0.0,54,0,0.0,49,13,1:18.856,199.092,31,0
22675,932,4,1,14,13,\N,R,20,0.0,44,0,0.0,41,18,1:19.580,197.280,5,0
22676,933,3,131,6,2,1,1,1,25.0,71,1:30:16.930,5416.93,35,1,1:11.235,218.622,1,1:30:16.930
22677,933,1,131,44,1,2,2,2,18.0,71,8.800,5425.73,60,2,1:11.475,217.888,1,+8.800
22678,933,13,3,19,4,3,3,3,15.0,71,17.573,5434.503,58,4,1:11.613,217.468,1,+17.573
22679,933,20,6,5,3,4,4,4,12.0,71,18.181,5435.111,44,3,1:11.499,217.815,1,+18.181
22680,933,822,3,77,6,5,5,5,10.0,71,53.604,5470.534,52,7,1:12.248,215.557,1,+53.604
22681,933,807,10,27,5,6,6,6,8.0,71,1:04.075,5481.005,62,12,1:12.541,214.686,1,+1:04.075
22682,933,813,208,13,10,7,7,7,6.0,70,0,0.0,58,6,1:11.785,216.947,11,0
22683,933,830,5,33,7,8,8,8,4.0,70,0,0.0,64,9,1:12.349,215.256,11,0
22684,933,815,10,11,13,9,9,9,2.0,70,0,0.0,58,10,1:12.377,215.173,11,0
22685,933,817,9,3,18,10,10,10,1.0,70,0,0.0,69,5,1:11.689,217.238,11,0
22686,933,831,15,12,8,11,11,11,0.0,70,0,0.0,57,14,1:13.050,213.190,11,0
22687,933,826,9,26,15,12,12,12,0.0,70,0,0.0,54,8,1:12.316,215.354,11,0
22688,933,828,15,9,11,13,13,13,0.0,69,0,0.0,56,11,1:12.516,214.760,12,0
22689,933,833,209,98,16,14,14,14,0.0,68,0,0.0,58,16,1:14.939,207.817,13,0
22690,933,154,208,8,9,\N,R,15,0.0,35,0,0.0,34,13,1:12.881,213.685,6,0
22691,933,832,5,55,12,\N,R,16,0.0,35,0,0.0,28,15,1:13.234,212.655,75,0
22692,933,18,1,22,20,\N,R,17,0.0,8,0,0.0,5,17,1:52.208,138.792,31,0
22693,933,829,209,28,17,\N,R,18,0.0,1,0,0.0,0,0,0,0,44,0
22694,933,8,6,7,14,\N,R,19,0.0,0,0,0.0,0,0,0,0,4,0
22695,933,4,1,14,19,\N,R,20,0.0,0,0,0.0,0,0,0,0,4,0
22696,934,1,131,44,1,1,1,1,25.0,52,1:31:27.729,5487.729,29,1,1:37.093,218.425,1,1:31:27.729
22697,934,3,131,6,2,2,2,2,18.0,52,10.956,5498.685,24,2,1:37.403,217.730,1,+10.956
22698,934,20,6,5,6,3,3,3,15.0,52,25.443,5513.172,31,6,1:37.707,217.053,1,+25.443
22699,934,13,3,19,3,4,4,4,12.0,52,36.839,5524.568,26,3,1:37.466,217.589,1,+36.839
22700,934,822,3,77,4,5,5,5,10.0,52,1:03.194,5550.923,32,5,1:37.513,217.484,1,+1:03.194
22701,934,826,9,26,7,6,6,6,8.0,52,1:03.955,5551.684,28,7,1:37.910,216.603,1,+1:03.955
22702,934,807,10,27,9,7,7,7,6.0,52,1:18.744,5566.473,32,9,1:38.296,215.752,1,+1:18.744
22703,934,8,6,7,5,8,8,8,4.0,51,0,0.0,31,4,1:37.493,217.529,11,0
22704,934,815,10,11,11,9,9,9,2.0,51,0,0.0,25,10,1:38.466,215.379,11,0
22705,934,4,1,14,17,10,10,10,1.0,51,0,0.0,30,12,1:38.883,214.471,11,0
22706,934,828,15,9,15,11,11,11,0.0,51,0,0.0,31,8,1:38.131,216.115,11,0
22707,934,833,209,98,20,12,12,12,0.0,49,0,0.0,26,15,1:42.324,207.259,13,0
22708,934,829,209,28,19,13,13,13,0.0,49,0,0.0,28,14,1:41.919,208.082,13,0
22709,934,832,5,55,8,\N,R,14,0.0,31,0,0.0,26,11,1:38.697,214.875,10,0
22710,934,817,9,3,10,\N,R,15,0.0,21,0,0.0,14,13,1:39.940,212.203,10,0
22711,934,830,5,33,13,\N,R,16,0.0,3,0,0.0,3,16,2:20.776,150.647,20,0
22712,934,813,208,13,14,\N,R,18,0.0,0,0,0.0,0,0,0,0,4,0
22713,934,18,1,22,18,\N,R,19,0.0,0,0,0.0,0,0,0,0,4,0
22714,934,154,208,8,12,\N,R,17,0.0,0,0,0.0,0,0,0,0,4,0
22715,934,831,15,12,16,\N,W,20,0.0,0,0,0.0,0,0,0,0,6,0
22716,936,20,6,5,3,1,1,1,25.0,69,1:46:09.985,6369.985,63,5,1:26.772,181.759,1,1:46:09.985
22717,936,826,9,26,7,2,2,2,18.0,69,15.748,6385.733,57,4,1:26.519,182.290,1,+15.748
22718,936,817,9,3,4,3,3,3,15.0,69,25.084,6395.069,68,1,1:24.821,185.939,1,+25.084
22719,936,830,5,33,9,4,4,4,12.0,69,44.251,6414.236,62,11,1:27.650,179.938,1,+44.251
22720,936,4,1,14,15,5,5,5,10.0,69,49.079,6419.064,67,10,1:27.311,180.637,1,+49.079
22721,936,1,131,44,1,6,6,6,8.0,69,52.025,6422.01,68,3,1:25.727,183.974,1,+52.025
22722,936,154,208,8,10,7,7,7,6.0,69,58.578,6428.563,60,14,1:28.080,179.059,1,+58.578
22723,936,3,131,6,2,8,8,8,4.0,69,58.876,6428.861,68,2,1:25.149,185.223,1,+58.876
22724,936,18,1,22,16,9,9,9,2.0,69,1:07.028,6437.013,65,17,1:28.535,178.139,1,+1:07.028
22725,936,828,15,9,17,10,10,10,1.0,69,1:09.130,6439.115,60,12,1:28.004,179.214,1,+1:09.130
22726,936,831,15,12,18,11,11,11,0.0,69,1:13.458,6443.443,51,15,1:28.268,178.678,1,+1:13.458
22727,936,13,3,19,8,12,12,12,0.0,69,1:14.278,6444.263,59,6,1:26.864,181.566,1,+1:14.278
22728,936,822,3,77,6,13,13,13,0.0,69,1:20.228,6450.213,51,8,1:27.058,181.161,1,+1:20.228
22729,936,813,208,13,14,14,14,14,0.0,69,1:25.142,6455.127,62,9,1:27.130,181.012,1,+1:25.142
22730,936,833,209,98,19,15,15,15,0.0,67,0,0.0,59,20,1:29.868,175.497,12,0
22731,936,829,209,28,20,16,16,16,0.0,65,0,0.0,56,19,1:29.543,176.134,14,0
22732,936,832,5,55,12,\N,R,17,0.0,60,0,0.0,38,18,1:28.611,177.986,10,0
22733,936,8,6,7,5,\N,R,18,0.0,55,0,0.0,24,7,1:26.954,181.378,131,0
22734,936,815,10,11,13,\N,R,19,0.0,53,0,0.0,51,16,1:28.499,178.212,22,0
22735,936,807,10,27,11,\N,R,20,0.0,41,0,0.0,38,13,1:28.074,179.072,33,0
22736,937,1,131,44,1,1,1,1,25.0,43,1:23:40.387,5020.387,34,2,1:52.504,224.120,1,1:23:40.387
22737,937,3,131,6,2,2,2,2,18.0,43,2.058,5022.445,34,1,1:52.416,224.295,1,+2.058
22738,937,154,208,8,9,3,3,3,15.0,43,37.988,5058.375,37,12,1:54.779,219.677,1,+37.988
22739,937,826,9,26,12,4,4,4,12.0,43,45.692,5066.079,29,3,1:53.032,223.073,1,+45.692
22740,937,815,10,11,4,5,5,5,10.0,43,53.997,5074.384,29,13,1:54.796,219.645,1,+53.997
22741,937,13,3,19,6,6,6,6,8.0,43,55.283,5075.67,23,8,1:54.093,220.998,1,+55.283
22742,937,8,6,7,16,7,7,7,6.0,43,55.703,5076.09,30,9,1:54.517,220.180,1,+55.703
22743,937,830,5,33,18,8,8,8,4.0,43,56.076,5076.463,36,4,1:53.276,222.592,1,+56.076
22744,937,822,3,77,3,9,9,9,2.0,43,1:01.040,5081.427,23,10,1:54.646,219.932,131,+1:01.040
22745,937,828,15,9,13,10,10,10,1.0,43,1:31.234,5111.621,30,7,1:54.022,221.136,1,+1:31.234
22746,937,831,15,12,14,11,11,11,0.0,43,1:42.311,5122.698,29,6,1:53.991,221.196,1,+1:42.311
22747,937,20,6,5,8,12,12,12,0.0,42,0,0.0,29,14,1:55.316,218.654,27,0
22748,937,4,1,14,20,13,13,13,0.0,42,0,0.0,34,5,1:53.692,221.778,11,0
22749,937,18,1,22,19,14,14,14,0.0,42,0,0.0,38,15,1:55.533,218.244,11,0
22750,937,833,209,98,17,15,15,15,0.0,42,0,0.0,32,18,1:58.174,213.366,11,0
22751,937,829,209,28,15,16,16,16,0.0,42,0,0.0,33,17,1:58.150,213.410,11,0
22752,937,832,5,55,10,\N,R,17,0.0,32,0,0.0,25,11,1:54.680,219.867,131,0
22753,937,817,9,3,5,\N,R,18,0.0,19,0,0.0,2,16,1:56.263,216.873,131,0
22754,937,813,208,13,7,\N,R,19,0.0,2,0,0.0,0,0,0,0,5,0
22755,937,807,10,27,11,\N,W,20,0.0,0,0,0.0,0,0,0,0,75,0
22756,938,1,131,44,1,1,1,1,25.0,53,1:18:00.688,4680.688,48,1,1:26.672,240.617,1,1:18:00.688
22757,938,20,6,5,3,2,2,2,18.0,53,25.042,4705.73,52,3,1:27.376,238.678,1,+25.042
22758,938,13,3,19,5,3,3,3,15.0,53,47.635,4728.323,31,8,1:27.874,237.326,1,+47.635
22759,938,822,3,77,6,4,4,4,12.0,53,47.996,4728.684,49,6,1:27.525,238.272,1,+47.996
22760,938,8,6,7,2,5,5,5,10.0,53,1:08.860,4749.548,43,7,1:27.584,238.111,1,+1:08.860
22761,938,815,10,11,7,6,6,6,8.0,53,1:12.783,4753.471,46,10,1:28.140,236.609,1,+1:12.783
22762,938,807,10,27,9,7,7,7,6.0,52,0,0.0,36,14,1:28.913,234.552,11,0
22763,938,817,9,3,19,8,8,8,4.0,52,0,0.0,50,9,1:28.065,236.811,11,0
22764,938,828,15,9,12,9,9,9,2.0,52,0,0.0,22,12,1:28.516,235.604,11,0
22765,938,826,9,26,18,10,10,10,1.0,52,0,0.0,39,11,1:28.231,236.365,11,0
22766,938,832,5,55,17,11,11,11,0.0,52,0,0.0,38,5,1:27.510,238.313,11,0
22767,938,830,5,33,20,12,12,12,0.0,52,0,0.0,35,4,1:27.390,238.640,11,0
22768,938,831,15,12,17,13,13,13,0.0,52,0,0.0,51,13,1:28.653,235.240,11,0
22769,938,18,1,22,15,14,14,14,0.0,52,0,0.0,33,16,1:29.766,232.324,11,0
22770,938,829,209,28,13,15,15,15,0.0,51,0,0.0,51,17,1:31.098,228.927,12,0
22771,938,833,209,98,14,16,16,16,0.0,51,0,0.0,29,18,1:31.311,228.393,12,0
22772,938,3,131,6,4,17,17,17,0.0,50,0,0.0,43,2,1:27.067,239.525,13,0
22773,938,4,1,14,16,18,18,18,0.0,47,0,0.0,42,15,1:29.285,233.575,16,0
22774,938,154,208,8,8,\N,R,19,0.0,1,0,0.0,0,0,0,0,130,0
22775,938,813,208,13,10,\N,R,20,0.0,1,0,0.0,0,0,0,0,130,0
22776,939,20,6,5,1,1,1,1,25.0,61,2:01:22.118,7282.118,53,2,1:50.069,165.659,1,2:01:22.118
22777,939,817,9,3,2,2,2,2,18.0,61,1.478,7283.596,52,1,1:50.041,165.701,1,+1.478
22778,939,8,6,7,3,3,3,3,15.0,61,17.154,7299.272,48,5,1:50.341,165.251,1,+17.154
22779,939,3,131,6,6,4,4,4,12.0,61,24.720,7306.838,50,7,1:50.934,164.368,1,+24.720
22780,939,822,3,77,7,5,5,5,10.0,61,34.204,7316.322,49,10,1:51.342,163.765,1,+34.204
22781,939,826,9,26,4,6,6,6,8.0,61,35.508,7317.626,36,8,1:51.109,164.109,1,+35.508
22782,939,815,10,11,13,7,7,7,6.0,61,50.836,7332.954,44,12,1:51.970,162.847,1,+50.836
